Fecha valor,Fecha de operación,Importe,Moneda,Concepto,Entidad,Nombre de producto,Tipo de producto,Tipo de movimiento,Categoría,Nota
11/5/23,,"-600,00",EUR,Pago cajero ibercaja,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
11/5/23,11/5/23,"-990,00",EUR,Reintegro efectivo tarjeta ibercaja meco cajero es,ING,Cuenta NÓMINA,Cuenta,Gasto,Hogar,Ibercaja meco cajero es
11/5/23,,"-279,00",EUR,Compra en leroy merlin alcala,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
11/5/23,,"-50,18",EUR,Compra en leroy merlin alcala,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
11/5/23,,"-39,99",EUR,Compra en leroy merlin alcala,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
9/5/23,9/5/23,"-20,00",EUR,Recibo diocesis de madri,Kutxabank,Cuenta corriente,Cuenta,Gasto,Solidaridad,
8/5/23,8/5/23,"-8,00",EUR,Envio bizum sofia plazas,Kutxabank,Cuenta corriente,Cuenta,Gasto,Transferencias,
8/5/23,8/5/23,"-35,95",EUR,Envio bizum cena lucia plazas,Kutxabank,Cuenta corriente,Cuenta,Gasto,Transferencias,
8/5/23,8/5/23,"-51,18",EUR,Recibo canal de isabel i,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Agua,
8/5/23,8/5/23,"-30,00",EUR,Traspaso a 912188683,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,No computable,Traspasos y transferencias,
8/5/23,8/5/23,"30,00",EUR,Cuota,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
7/5/23,,"-39,96",EUR,Compra en leroy merlin alcala,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
7/5/23,,"-40,28",EUR,Compra en leroy merlin alcala,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
6/5/23,6/5/23,"-7,00",EUR,Envio bizum de natuchi puchi,Kutxabank,Cuenta corriente,Cuenta,Gasto,Transferencias,
6/5/23,,"-53,40",EUR,Compra en prendtstore,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Ropa,
6/5/23,,"-141,86",EUR,Compra en avda union europea,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
5/5/23,5/5/23,"-379,32",EUR,Cargo mensual tarjeta crédito,ING,Cuenta NÓMINA,Cuenta,No computable,Tarjeta crédito,Liq. tarjeta crédito : 0160001
5/5/23,5/5/23,"-137,62",EUR,Recibo ayuntamiento de meco,ING,Cuenta NÓMINA,Cuenta,Gasto,Ayuntamiento,"6917dsr 6509kwg 03224 cl/ polonia, 1 l t od os s.e.p. personas fisicas. plazo 2 de 5 (2023) exp. 0000019225"
5/5/23,5/5/23,"-55,39",EUR,Recibo soyou bankia,Kutxabank,Cuenta corriente,Cuenta,Gasto,Hogar,
5/5/23,,"-81,17",EUR,Compra en us 24 plenoil meco i,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Gasolina,
5/5/23,,"-38,26",EUR,Compra en mutua madrile.a motor,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Seguro auto,
5/5/23,5/5/23,"-51,32",EUR,Kutxabank seg. vida,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Seguro vida,
5/5/23,5/5/23,"-51,32",EUR,Kutxabank seg. vida,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Seguro vida,
4/5/23,4/5/23,"-26,25",EUR,Recibo adeslas madrid,ING,Cuenta NÓMINA,Cuenta,Gasto,Seguro salud,Adeslas dental fam val:01.05.23-31.05.23 pneta:26.21 mes. clea:0.04 ips:0.00 copagos:0.00 p liza:282145990/0
4/5/23,4/5/23,"-895,77",EUR,Cuota ptmo 853127317-6,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Hipoteca,
4/5/23,,"-15,50",EUR,Compra en mas q menos oasiz,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Restaurante,
4/5/23,4/5/23,"-1.000,00",EUR,Reintegro efectivo tarjeta la caixa 4045 meco es,ING,Cuenta NÓMINA,Cuenta,Gasto,Hogar,La caixa 4045 meco es
4/5/23,4/5/23,"-1.000,00",EUR,Reintegro efectivo tarjeta la caixa 4045 meco es,ING,Cuenta NÓMINA,Cuenta,Gasto,Hogar,La caixa 4045 meco es
4/5/23,,"-1,90",EUR,Atpseitt meco->m-50s,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Parking y peaje,
3/5/23,3/5/23,"-365,00",EUR,Recibo fundacion colegio alborada,ING,Cuenta NÓMINA,Cuenta,Gasto,Estudios,Cobro procedente de la factura 143473
3/5/23,3/5/23,"-352,28",EUR,Cargo cuota de préstamo,ING,Cuenta NÓMINA,Cuenta,Gasto,Préstamos,Cargo cuota préstamo 7718503108/13
2/5/23,2/5/23,"-25,86",EUR,"Recibo caixabank payments consumer, e.f.c., e",ING,Cuenta NÓMINA,Cuenta,Gasto,Hogar,Contrato wy 8727547 fecha extracto 20-04-2023 liquidacion tarjeta ikea visa detalle extracto: www.caixabankpc.com
2/5/23,2/5/23,"-31,06",EUR,"Recibo caixabank payments consumer, e.f.c., e",ING,Cuenta NÓMINA,Cuenta,Gasto,Hogar,Contrato wy 8727534 fecha extracto 20-04-2023 liquidacion tarjeta ikea visa detalle extracto: www.caixabankpc.com
2/5/23,2/5/23,"-199,67",EUR,Recibo cofidis,Kutxabank,Cuenta corriente,Cuenta,Gasto,Hogar,
2/5/23,2/5/23,"-30,00",EUR,Traspaso a 912188677,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
2/5/23,2/5/23,"-43,51",EUR,Recibo securitas direct,Kutxabank,Cuenta corriente,Cuenta,Gasto,Alarmas y seguridad,
2/5/23,2/5/23,"-49,92",EUR,Recibo endesa energia,Kutxabank,Cuenta corriente,Cuenta,Gasto,Electricidad,
2/5/23,2/5/23,"30,00",EUR,Cuota,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
2/5/23,,"-59,47",EUR,Compra en eur.shein.com,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Ropa,
2/5/23,,"-88,00",EUR,Compra en leroy merlin alcala,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
2/5/23,,"-24,41",EUR,Compra en grupo sup.ahorramas 938,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
2/5/23,,"-125,00",EUR,Compra en leroy merlin espa.a sl,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
2/5/23,,"-155,00",EUR,Compra en leroy merlin espa.a sl,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
1/5/23,1/5/23,"-30,00",EUR,Op.net orden permanente,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
1/5/23,1/5/23,"-91,00",EUR,Envio bizum clases lucia abril,Kutxabank,Cuenta corriente,Cuenta,Gasto,Estudios,
1/5/23,1/5/23,"-2.000,00",EUR,Op.net,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
1/5/23,1/5/23,"-1.250,24",EUR,Tarj.crdto 492107******1605,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,No computable,Tarjeta crédito,
1/5/23,1/5/23,"2.000,00",EUR,Op.net,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,No computable,Traspasos y transferencias,
1/5/23,1/5/23,"-397,75",EUR,Tarj.crdto 492107******1608,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,No computable,Tarjeta crédito,
1/5/23,,"1.250,24",EUR,Pago recibo 492107******1605,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,No computable,Tarjeta crédito,
1/5/23,,"-60,05",EUR,Compra en amzn mktp es,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
29/4/23,29/4/23,"4.000,00",EUR,Transferencia recibida de javier hernando plazas becerra nomina abril,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,Nomina abril
29/4/23,,"-31,50",EUR,Compra en qwertee.com,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Ropa,
28/4/23,28/4/23,"4.800,00",EUR,Nomina nomina abril,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
28/4/23,28/4/23,"-4.000,00",EUR,Transf. 1465 nomina abril,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
28/4/23,28/4/23,"-933,56",EUR,Recibo wizink bank,Kutxabank,Cuenta corriente,Cuenta,No computable,Tarjeta crédito,
28/4/23,28/4/23,"-4,50",EUR,Envio bizum mallas natalia,Kutxabank,Cuenta corriente,Cuenta,Gasto,Ropa,
28/4/23,28/4/23,"-4.800,00",EUR,Op.net,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
28/4/23,,"-10,45",EUR,Compra en ciudad azafran,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Restaurante,
28/4/23,,"-10,46",EUR,Compra en ikea torrejon food,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
27/4/23,27/4/23,"-12,00",EUR,Recibo digi spain teleco,Kutxabank,Cuenta corriente,Cuenta,Gasto,Móvil,
27/4/23,27/4/23,"-37,00",EUR,Recibo digi spain teleco,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Móvil,
27/4/23,27/4/23,"1.717,59",EUR,Nomina h. principe de asturias,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Ingreso,Nómina,
27/4/23,27/4/23,"-510,00",EUR,Reintegro efectivo tarjeta ibercaja meco cajero es,ING,Cuenta NÓMINA,Cuenta,Gasto,Hogar,Ibercaja meco cajero es
27/4/23,27/4/23,"-990,00",EUR,Pago cajero 978 2085 27 1821,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Hogar,
27/4/23,27/4/23,"-0,50",EUR,Comision r.6000,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Cargos bancarios,
27/4/23,,"-990,00",EUR,Pago cajero ibercaja,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,No computable,Tarjeta a débito,
26/4/23,26/4/23,"-61,22",EUR,Recibo endesa energia,Kutxabank,Cuenta corriente,Cuenta,Gasto,Electricidad,
26/4/23,26/4/23,"-10,00",EUR,Envio bizum luly y macarena,Kutxabank,Cuenta corriente,Cuenta,Gasto,Transferencias,
23/4/23,23/4/23,"-9,90",EUR,Envio bizum claudia buendia,Kutxabank,Cuenta corriente,Cuenta,Gasto,Restaurante,
22/4/23,22/4/23,"-500,00",EUR,Reintegro efectivo tarjeta la caixa 4045 meco es,ING,Cuenta NÓMINA,Cuenta,Gasto,Hogar,La caixa 4045 meco es
22/4/23,22/4/23,"4.672,36",EUR,"Nomina audatex datos espana, s.a",Kutxabank,Cuenta corriente,Cuenta,Ingreso,Nómina,
22/4/23,22/4/23,"-7,00",EUR,Envio bizum camiseta emociones nat,Kutxabank,Cuenta corriente,Cuenta,Gasto,Ropa,
22/4/23,,"47,88",EUR,Devolucion leroy merlin alcala,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
21/4/23,21/4/23,"845,81",EUR,Transf. 22mod:100inf:expediente a,Kutxabank,Cuenta corriente,Cuenta,Ingreso,Devolución impuestos,
21/4/23,21/4/23,"1.500,00",EUR,Transferencia recibida de javier hernando plazas becerra,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,
21/4/23,21/4/23,"-200,00",EUR,Transf. 0049 plazas buendia lucia,Kutxabank,Cuenta corriente,Cuenta,Gasto,Otros ocio,Peregrinación luly
20/4/23,20/4/23,"-990,00",EUR,Pago cajero 978 2085 20 1133,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Hogar,
20/4/23,20/4/23,"-1.500,00",EUR,Transf. 1465,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,No computable,Traspasos y transferencias,
20/4/23,,"-990,00",EUR,Pago cajero ibercaja,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,No computable,Otros cargos y abonos,
20/4/23,20/4/23,"-0,50",EUR,Comision r.6000,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,No computable,Otros cargos y abonos,
20/4/23,20/4/23,"-500,00",EUR,Reintegro efectivo tarjeta ibercaja meco cajero es,ING,Cuenta NÓMINA,Cuenta,Gasto,Hogar,Ibercaja meco cajero es
20/4/23,20/4/23,"100,00",EUR,Transferencia recibida de a.e.a.t. devoluciones tributarias aeat apl:abono antic dedu familiares-fng23mod:143inf:familia numerosa gen 03-2023 exp:2023dev14329420091j aeat,ING,Cuenta NÓMINA,Cuenta,Ingreso,Devolución impuestos,Aeat apl:abono antic dedu familiares-fng23mod:143inf:familia numerosa gen 03-2023 exp:2023dev14329420091j aeat
18/4/23,18/4/23,"-44,27",EUR,Recibo endesa energia,Kutxabank,Cuenta corriente,Cuenta,Gasto,Electricidad,
18/4/23,18/4/23,"-129,68",EUR,Recibo endesa energia,Kutxabank,Cuenta corriente,Cuenta,Gasto,Electricidad,
18/4/23,18/4/23,"-132,44",EUR,Recibo endesa energia,Kutxabank,Cuenta corriente,Cuenta,Gasto,Electricidad,
16/4/23,,"-74,64",EUR,Compra en us 24 plenoil meco i,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Gasolina,
15/4/23,,"-123,98",EUR,Compra en avda union europea,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
14/4/23,,"-71,67",EUR,Compra en paypal *pago 3 plazos,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Transportes,
14/4/23,,"-192,15",EUR,Compra en leroy merlin alcala,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
14/4/23,,"-69,86",EUR,Compra en leroy merlin alcala,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
13/4/23,13/4/23,"-0,50",EUR,Comision r.6000,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Cargos bancarios,
13/4/23,13/4/23,"-750,00",EUR,Pago cajero 978 2085 13 1033,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Hogar,
13/4/23,,"-17,14",EUR,Compra en mercadona via complutense,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
13/4/23,,"-750,00",EUR,Pago cajero ibercaja,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,No computable,Tarjeta a débito,
12/4/23,12/4/23,"-3.000,00",EUR,Op.net,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
12/4/23,12/4/23,"-20,00",EUR,Recibo diocesis de madri,Kutxabank,Cuenta corriente,Cuenta,Gasto,Solidaridad,
12/4/23,12/4/23,"3.000,00",EUR,Op.net,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,No computable,Traspasos y transferencias,
12/4/23,12/4/23,"-510,00",EUR,Reintegro efectivo tarjeta ibercaja meco cajero es,ING,Cuenta NÓMINA,Cuenta,Gasto,Hogar,Ibercaja meco cajero es
12/4/23,12/4/23,"-990,00",EUR,Pago cajero 978 2085 12 2108,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Hogar,
12/4/23,12/4/23,"-0,50",EUR,Comision r.6000,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Cargos bancarios,
12/4/23,,"-990,00",EUR,Pago cajero ibercaja,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,No computable,Tarjeta a débito,
11/4/23,11/4/23,"-5,00",EUR,Envio bizum claudia buendia,Kutxabank,Cuenta corriente,Cuenta,Gasto,Transferencias,
10/4/23,10/4/23,"-24,50",EUR,Envio bizum lucia plazas,Kutxabank,Cuenta corriente,Cuenta,Gasto,Regalos,
10/4/23,10/4/23,"-104,00",EUR,Envio bizum clases lucia marzo,Kutxabank,Cuenta corriente,Cuenta,Gasto,Estudios,
8/4/23,,"-129,84",EUR,Compra en avda union europea,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
7/4/23,7/4/23,"-990,00",EUR,Reintegro efectivo tarjeta ibercaja madrid 32 es,ING,Cuenta NÓMINA,Cuenta,Gasto,Hogar,Ibercaja madrid 32 es
7/4/23,7/4/23,"-990,00",EUR,Pago cajero 978 2085 07 2136,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Hogar,
7/4/23,,"-990,00",EUR,Pago cajero ibercaja,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,No computable,Tarjeta a débito,
6/4/23,6/4/23,"1.200,00",EUR,Transferencia recibida de javier hernando plazas becerra,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,
6/4/23,6/4/23,"-30,00",EUR,Traspaso a 912188683,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,No computable,Traspasos y transferencias,
6/4/23,6/4/23,"30,00",EUR,Cuota,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
6/4/23,,"-34,99",EUR,Compra en engineering and technolog,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,Cuchillas mycook
5/4/23,5/4/23,"-46,45",EUR,Cargo mensual tarjeta crédito,ING,Cuenta NÓMINA,Cuenta,No computable,Tarjeta crédito,Liq. tarjeta crédito : 0160001
5/4/23,5/4/23,"-250,00",EUR,Reintegro efectivo tarjeta ibercaja meco cajero es,ING,Cuenta NÓMINA,Cuenta,Gasto,Hogar,Ibercaja meco cajero es
5/4/23,5/4/23,"-990,00",EUR,Pago cajero 978 2085 05 1254,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Hogar,
5/4/23,5/4/23,"-43,92",EUR,Kutxabank seg. vida,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Seguro vida,
5/4/23,5/4/23,"-1.200,00",EUR,Transf. 1465,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,No computable,Traspasos y transferencias,
5/4/23,5/4/23,"1.200,00",EUR,Op.net,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,No computable,Traspasos y transferencias,
5/4/23,5/4/23,"-43,92",EUR,Kutxabank seg. vida,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Seguro vida,
5/4/23,5/4/23,"-1.200,00",EUR,Op.net,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
5/4/23,,"-990,00",EUR,Pago cajero ibercaja,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,No computable,Tarjeta a débito,
4/4/23,4/4/23,"-4.500,00",EUR,Op.net,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
4/4/23,4/4/23,"3.500,00",EUR,Op.net,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
4/4/23,4/4/23,"-62,90",EUR,Recibo s.f. carrefour e.,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Hogar,
4/4/23,4/4/23,"4.500,00",EUR,Op.net,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,No computable,Traspasos y transferencias,
4/4/23,4/4/23,"-895,77",EUR,Cuota ptmo 853127317-6,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Hipoteca,
4/4/23,4/4/23,"-990,00",EUR,Pago cajero 978 2085 04 1745,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Hogar,
4/4/23,4/4/23,"-3.500,00",EUR,Op.net,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
4/4/23,,"-990,00",EUR,Pago cajero ibercaja,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,No computable,Tarjeta a débito,
4/4/23,4/4/23,"-26,25",EUR,Recibo adeslas madrid,ING,Cuenta NÓMINA,Cuenta,Gasto,Seguro salud,Adeslas dental fam val:01.04.23-30.04.23 pneta:26.21 mes. clea:0.04 ips:0.00 copagos:0.00 p liza:282145990/0
4/4/23,4/4/23,"-365,00",EUR,Recibo fundacion colegio alborada,ING,Cuenta NÓMINA,Cuenta,Gasto,Estudios,Cobro procedente de la factura 138512
3/4/23,31/3/23,"0,00",EUR,Liq. de int.hasta 31.03.23,Kutxabank,Cuenta corriente,Cuenta,Ingreso,Rendimientos,
3/4/23,31/3/23,"0,00",EUR,Liq. de int.hasta 31.03.23,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Ingreso,Rendimientos,
3/4/23,3/4/23,"-352,28",EUR,Cargo cuota de préstamo,ING,Cuenta NÓMINA,Cuenta,Gasto,Préstamos,Cargo cuota préstamo 7718503108/12
3/4/23,3/4/23,"-55,39",EUR,Recibo soyou bankia,Kutxabank,Cuenta corriente,Cuenta,Gasto,Hogar,
3/4/23,3/4/23,"-30,00",EUR,Traspaso a 912188677,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
3/4/23,3/4/23,"-43,51",EUR,Recibo securitas direct,Kutxabank,Cuenta corriente,Cuenta,Gasto,Alarmas y seguridad,
3/4/23,3/4/23,"30,00",EUR,Cuota,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
1/4/23,1/4/23,"-30,00",EUR,Op.net orden permanente,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
1/4/23,1/4/23,"-241,88",EUR,Tarj.crdto 492107******1608,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,No computable,Tarjeta crédito,
1/4/23,1/4/23,"-1.033,02",EUR,Tarj.crdto 492107******1605,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,No computable,Tarjeta crédito,
1/4/23,,"1.033,02",EUR,Pago recibo 492107******1605,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,No computable,Tarjeta crédito,
1/4/23,,"-126,38",EUR,Compra en avda union europea,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
31/3/23,31/3/23,"1.402,85",EUR,Nomina h. principe de asturias,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Ingreso,Nómina,
31/3/23,31/3/23,"-420,51",EUR,Recibo wizink bank,Kutxabank,Cuenta corriente,Cuenta,No computable,Tarjeta crédito,
31/3/23,,"-49,90",EUR,Compra en amazon prime,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Televisión,
31/3/23,,"-0,17",EUR,Compra en amzn mktp es,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Electrónica,
30/3/23,30/3/23,"-26,02",EUR,"Recibo caixabank payments consumer, e.f.c., e",ING,Cuenta NÓMINA,Cuenta,Gasto,Hogar,Contrato wy 8727547 fecha extracto 20-03-2023 liquidacion tarjeta ikea visa detalle extracto: www.caixabankpc.com
30/3/23,30/3/23,"1.000,00",EUR,Transferencia recibida de javier hernando plazas becerra nominamarzo,ING,Cuenta NÓMINA,Cuenta,No computable,Traspasos y transferencias,Nominamarzo
30/3/23,30/3/23,"-31,22",EUR,"Recibo caixabank payments consumer, e.f.c., e",ING,Cuenta NÓMINA,Cuenta,Gasto,Hogar,Contrato wy 8727534 fecha extracto 20-03-2023 liquidacion tarjeta ikea visa detalle extracto: www.caixabankpc.com
30/3/23,30/3/23,"-12,00",EUR,Recibo digi spain teleco,Kutxabank,Cuenta corriente,Cuenta,Gasto,Móvil,
30/3/23,30/3/23,"-37,05",EUR,Recibo digi spain teleco,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,Gasto,Móvil,
30/3/23,30/3/23,"-11,50",EUR,Envio bizum lucia plazas-carne y tart,Kutxabank,Cuenta corriente,Cuenta,Gasto,Transferencias,
29/3/23,29/3/23,"-1.000,00",EUR,Transf. 1465,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
29/3/23,29/3/23,"-12,00",EUR,Envio bizum completar saldo universid,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
27/3/23,27/3/23,"32,00",EUR,Envio bizum amason,Kutxabank,Cuenta corriente,Cuenta,No computable,Traspasos y transferencias,
27/3/23,27/3/23,"-20,00",EUR,Envio bizum traje megacrew natalia pl,Kutxabank,Cuenta corriente,Cuenta,Gasto,Ropa,
27/3/23,,"-25,00",EUR,Compra en amzn mktp es,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Regalos,
27/3/23,,"-1,90",EUR,Atpseitt meco->m-50n,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Parking y peaje,
26/3/23,,"-58,99",EUR,Compra en amzn mktp es amazon.es,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,
24/3/23,24/3/23,"3.981,98",EUR,"Nomina audatex datos espana, s.a",Kutxabank,Cuenta corriente,Cuenta,Ingreso,Nómina,
23/3/23,23/3/23,"-6,60",EUR,Envio bizum nata,Kutxabank,Cuenta corriente,Cuenta,Gasto,Restaurante,
23/3/23,23/3/23,"100,00",EUR,Transferencia recibida de a.e.a.t. devoluciones tributarias aeat apl:abono antic dedu familiares-fng23mod:143inf:familia numerosa gen 02-2023 exp:2023dev14329420056n aeat,ING,Cuenta NÓMINA,Cuenta,Ingreso,Devolución impuestos,Aeat apl:abono antic dedu familiares-fng23mod:143inf:familia numerosa gen 02-2023 exp:2023dev14329420056n aeat
18/3/23,18/3/23,"-7,50",EUR,Envio bizum regalo gabriela lucia pla,Kutxabank,Cuenta corriente,Cuenta,Gasto,Regalos,
18/3/23,,"-177,87",EUR,Compra en avda union europea,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
16/3/23,,"-8,98",EUR,Compra en amzn mktp es,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Electrónica,
15/3/23,15/3/23,"-98,35",EUR,Recibo endesa energia,Kutxabank,Cuenta corriente,Cuenta,Gasto,Electricidad,
11/3/23,,"-118,45",EUR,Compra en avda union europea,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Supermercado,
11/3/23,,"-60,78",EUR,Compra en alcal henares - c/villam,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Gasolina,
10/3/23,,"-76,84",EUR,Compra en alcal henares - c/villam,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Gasolina,
10/3/23,,"-1.123,78",EUR,Compra aplaz. flexibuy en ikea la gavia,Kutxabank,Tarjeta de crédito,Tarjeta de crédito,Gasto,Hogar,Fraccionado en 3 meses
9/3/23,9/3/23,"-50,00",EUR,Transf. 0049,Kutxabank,Cuenta corriente,Cuenta,Gasto,Regalos,Sergio
8/3/23,8/3/23,"-20,00",EUR,Recibo diocesis de madri,Kutxabank,Cuenta corriente,Cuenta,Gasto,Solidaridad,
6/3/23,6/3/23,"-137,61",EUR,Recibo ayuntamiento de meco,ING,Cuenta NÓMINA,Cuenta,Gasto,Ayuntamiento,"6917dsr 6509kwg 03224 cl/ polonia, 1 l t od os s.e.p. personas fisicas. plazo 1 de 5 (2023) exp. 0000019225"
6/3/23,6/3/23,"-30,00",EUR,Traspaso a 912188683,Kutxabank,Cuenta OK Plus - Nomina Claudia,Cuenta,No computable,Traspasos y transferencias,
